 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    14.34436  1.98593  1.44694       4.46462          2703.6979  0.05455  0.01607     0.02311  42.02065     21.31839   7512.37041   -29.90298  1.53372  2367.71526  1.15644  58758.61275   51.4661  4.77128  19.56894  58811.11267 
    14.24206  1.89196  1.88186       4.58706         3161.46068  0.03626  0.01255     0.29972  46.81728     21.35595   8426.44702   -32.13902  1.56067  1720.43854   1.2609  58756.37671  51.19642  3.22798  19.53131  58811.11267 
    14.52498   1.8704   3.6861       3.96553           3597.016  0.00567  0.30144      0.0206   0.47017     21.45731   8233.08212     -26.216  0.17985   1784.1104  1.59236  58762.29973  50.63039  0.12759  19.49811  58811.11267 
     14.0386  1.88245  3.22041       4.36604         3499.85664  0.00112  0.04132     0.30464   5.06605     21.47286   7376.56167    -26.4961  0.83802  1310.22462   1.6504  58762.01963  50.76517  0.06361  19.42783  58807.97298 
    14.06976  1.71435  3.92181       2.32793         3595.30826  0.00181  0.01319     0.28107  32.80845     21.21458   8028.36209   -31.74297  1.36834  2065.30461  0.91055  58756.77276  51.32927  0.15164  19.51324  58811.11267 
    14.06638  1.89701  4.71128       4.59081         3547.37778  0.00115  0.03005     0.02179  12.95302     21.27798   8674.00191   -30.63682  1.51386  2048.70243  1.05367  58757.87891  51.24642  0.08111  19.44493   58814.5831 
     14.0708  1.88324  4.54734       4.94911         3023.82357  0.00157   0.0156     0.09531  27.16408     21.21471   6742.73741   -35.52557  1.54839  2043.38078  0.91083  58752.99015  51.30563  0.12723  19.49852   58816.5284 
    14.08652  1.86751  3.79384       4.28178         3309.47736  0.01411  0.01044      0.0641  35.50607     21.31983   6303.20662   -27.86152  1.56331  1906.56528  1.16026  58760.65421  51.26568  1.19932  19.46226  58811.11267 
    14.09775   1.5024  2.33772       2.82933         3340.34848  0.02934   0.0143     0.08706  33.55633     21.37001   6489.75529   -29.66869  0.81393  2098.79097  1.30238  58758.84704  51.34492  2.47109  19.52237  58811.11267 
    14.29344  1.81953  1.25171       4.92051         2476.50514   0.0563  0.01444     0.01007  36.43569     21.35272    5288.0068   -17.68074  1.17004   2152.6525  1.25155  58770.83499  51.37303  4.80833  19.48152  58814.50809 
    14.18602  2.08154  3.59651       3.29606         3435.59869  0.00121  0.01982      0.0375  27.96482     21.29954   5966.82732   -33.64401  1.45628   1940.3997   1.1073  58754.87172  51.26295  0.09906  19.49188  58814.25236 
    14.18188  1.74067  4.44276       3.70025         3314.42613  0.01685  0.01128     0.02013  41.32345     21.17665   6080.26254     -32.636    1.032   2163.9216   0.8344  58755.87973  51.38672  1.46974  19.50404   58814.5831 
    14.02944  1.46281  4.00728       4.61103         3331.37323  0.00415  0.15112     0.01541   0.99125     21.31729   9413.75862   -21.38475  0.57113  1976.04019  1.15351  58767.13097  50.88931    0.138  19.48562  58814.25236 
    13.82307  1.60292  2.81302        3.0159         3582.38079  0.00103   0.1064     0.01187   0.66347      21.4684   5646.06388   -21.55962  0.45133  2319.07548  1.63352   58766.9561  50.94506  0.02822  19.52017  58811.11267 
    14.06711  1.70235  3.46271       3.70572         3379.09215  0.00138  0.01011     0.01167  56.27283     21.29918   5446.28351    -33.9708  1.21533  2044.92289  1.10639  58754.54493  51.35928  0.12636  19.33678  58814.25236 
    13.96425  1.20926  4.44104       4.41764         3353.81213  0.00102  0.04868     0.02029  14.35401     20.74843   3456.04139   -66.16913  0.73528  2097.01433  0.31129   58722.3466  51.27572  0.07321  19.39485  58807.97298 
    14.01997  1.67548  6.13107       4.94276         3652.68973  0.00269  0.01085     0.09987  28.97539        21.05   7186.86237   -32.98526  1.51408  2129.88802  0.62335  58755.53047  51.34661  0.22049  19.50236  58811.11267 
    14.04907  1.41608  5.03658       4.19455         3184.49936  0.00174  0.01038     0.45483   43.4377     20.98607   4782.17272   -38.24046  0.75846  2811.24603  0.53802  58750.27527  51.61762  0.15331   19.4925  58811.11267 
    14.20764  1.85404  3.33128       3.78818         3413.36742  0.01087  0.01066     0.03918  52.34508     21.32456   4584.59321   -37.16126  0.91382  1885.97343  1.17296  58751.35447  51.28401   0.9852  19.51065  58807.97298 
    14.09979  1.59519  3.52738       2.97367         3301.15558  0.00166  0.01771     0.01228  23.70745      21.2852   3402.61588   -29.03275  0.84483  2196.59784  1.07133  58759.48298  51.35776  0.13114  19.53491  58811.11267 
    14.10122  1.74901  2.44552       4.60063         3458.78036  0.00608  0.01116     0.30535  47.18029     21.38486   5024.20272   -29.64683  1.43933  1561.01625  1.34767   58758.8689   51.1125  0.54227  19.42381  58807.97298 
    13.73213  1.11577   2.1716       3.80972          3364.7702  0.00496  0.01127     0.44564  41.23789     21.37722   7121.52138   -29.05695  1.50775  1898.78829   1.3242  58759.45878  51.27304  0.43229  19.44545  58811.11267 
    14.48317  1.82476  4.22371       4.07858         3593.54941   0.0176  0.23656     0.02356   0.36804     21.37678   8960.91802   -18.94162  0.17514  2112.10409  1.32285  58769.57411  50.70254  0.33346   19.5073  58811.11267 
    14.27446  1.92966  4.07244       4.18255         3376.24787  0.00219  0.27049     0.02449   0.77951     21.39187   9857.34379   -22.93145   0.4886  2057.75527   1.3696  58765.58428   50.8766  0.06519  19.52993  58804.83329 
    14.17186  1.69235   3.2525       3.96363         3615.25455  0.05732  0.01424     0.01004  28.87363      21.3731   3545.92757   -23.62302  1.01501  1929.32636  1.31169  58764.89271  51.26044  4.70242  19.53231   58814.5831 
    14.17936  1.74544  4.05552       2.73193         3512.16781  0.01168  0.01297     0.34842  36.33681     21.19752   6513.68618   -45.84947  0.83869  1738.86008  0.87547  58742.66626  51.18741  0.99662  19.57009  58807.97298 
