"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4671.78 g-4671.78_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6141.12 r-6141.12_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
101.000 -21.091 -0.244 -21.097 -0.241 -21.101 -0.239 -21.134 -0.225 -21.202 -0.209 -21.203 -0.209 -21.218 -0.210 -21.233 -0.213 -21.280 -0.242 -21.289 -0.253 11.013 0.275 3.705 0.157 44.158 42.458
101.400 -21.084 -0.242 -21.091 -0.239 -21.095 -0.237 -21.127 -0.223 -21.196 -0.207 -21.197 -0.207 -21.212 -0.208 -21.227 -0.211 -21.274 -0.240 -21.284 -0.251 11.006 0.275 3.698 0.157 44.155 42.455
101.800 -21.077 -0.240 -21.084 -0.237 -21.088 -0.235 -21.120 -0.221 -21.190 -0.205 -21.191 -0.205 -21.205 -0.206 -21.221 -0.209 -21.269 -0.239 -21.278 -0.249 10.999 0.275 3.691 0.157 44.153 42.453
102.200 -21.071 -0.238 -21.077 -0.235 -21.081 -0.233 -21.114 -0.218 -21.183 -0.202 -21.185 -0.202 -21.199 -0.203 -21.215 -0.207 -21.263 -0.237 -21.273 -0.248 10.992 0.276 3.684 0.157 44.150 42.450
102.600 -21.064 -0.236 -21.070 -0.233 -21.075 -0.231 -21.107 -0.216 -21.177 -0.200 -21.179 -0.200 -21.193 -0.201 -21.209 -0.204 -21.258 -0.235 -21.267 -0.246 10.985 0.276 3.677 0.157 44.147 42.448
103.000 -21.057 -0.234 -21.064 -0.231 -21.068 -0.229 -21.101 -0.214 -21.171 -0.198 -21.172 -0.198 -21.187 -0.199 -21.203 -0.202 -21.252 -0.233 -21.262 -0.244 10.979 0.277 3.670 0.157 44.144 42.445
103.400 -21.050 -0.232 -21.057 -0.229 -21.061 -0.227 -21.094 -0.212 -21.165 -0.195 -21.166 -0.195 -21.181 -0.196 -21.197 -0.200 -21.246 -0.231 -21.256 -0.242 10.972 0.277 3.663 0.157 44.142 42.443
103.800 -21.044 -0.230 -21.050 -0.227 -21.054 -0.225 -21.088 -0.210 -21.159 -0.193 -21.160 -0.193 -21.175 -0.194 -21.191 -0.197 -21.241 -0.229 -21.251 -0.240 10.965 0.277 3.656 0.157 44.139 42.440
104.200 -21.037 -0.228 -21.044 -0.225 -21.048 -0.223 -21.081 -0.207 -21.152 -0.190 -21.154 -0.190 -21.169 -0.191 -21.185 -0.195 -21.235 -0.227 -21.245 -0.239 10.959 0.278 3.649 0.157 44.136 42.438
104.600 -21.030 -0.226 -21.037 -0.223 -21.041 -0.221 -21.074 -0.205 -21.146 -0.188 -21.148 -0.188 -21.163 -0.189 -21.179 -0.193 -21.230 -0.225 -21.240 -0.237 10.952 0.278 3.642 0.158 44.134 42.435
105.000 -21.023 -0.224 -21.030 -0.221 -21.034 -0.218 -21.068 -0.203 -21.140 -0.185 -21.141 -0.185 -21.157 -0.186 -21.173 -0.190 -21.224 -0.223 -21.234 -0.235 10.945 0.279 3.635 0.158 44.131 42.432
105.400 -21.017 -0.222 -21.023 -0.218 -21.028 -0.216 -21.061 -0.201 -21.134 -0.183 -21.135 -0.183 -21.150 -0.184 -21.167 -0.188 -21.218 -0.221 -21.229 -0.233 10.939 0.279 3.628 0.158 44.128 42.430
105.800 -21.010 -0.220 -21.017 -0.216 -21.021 -0.214 -21.055 -0.198 -21.128 -0.180 -21.129 -0.180 -21.144 -0.181 -21.161 -0.185 -21.213 -0.219 -21.223 -0.231 10.932 0.280 3.621 0.158 44.125 42.427
106.200 -21.003 -0.218 -21.010 -0.214 -21.014 -0.212 -21.048 -0.196 -21.121 -0.177 -21.123 -0.177 -21.138 -0.179 -21.155 -0.183 -21.207 -0.217 -21.218 -0.229 10.926 0.280 3.614 0.158 44.123 42.425
106.600 -20.997 -0.216 -21.003 -0.212 -21.008 -0.210 -21.042 -0.193 -21.115 -0.175 -21.117 -0.175 -21.132 -0.176 -21.149 -0.180 -21.202 -0.215 -21.212 -0.227 10.919 0.280 3.607 0.158 44.120 42.422
107.000 -20.990 -0.214 -20.997 -0.210 -21.001 -0.208 -21.035 -0.191 -21.109 -0.172 -21.111 -0.172 -21.126 -0.173 -21.143 -0.177 -21.196 -0.213 -21.207 -0.225 10.913 0.281 3.600 0.158 44.117 42.420
107.400 -20.983 -0.211 -20.990 -0.208 -20.994 -0.205 -21.029 -0.189 -21.103 -0.169 -21.104 -0.169 -21.120 -0.171 -21.137 -0.175 -21.191 -0.211 -21.201 -0.223 10.906 0.281 3.593 0.158 44.115 42.417
107.800 -20.976 -0.209 -20.983 -0.206 -20.988 -0.203 -21.022 -0.186 -21.097 -0.167 -21.098 -0.167 -21.114 -0.168 -21.132 -0.172 -21.185 -0.208 -21.196 -0.221 10.900 0.282 3.586 0.158 44.112 42.415
108.200 -20.970 -0.207 -20.977 -0.203 -20.981 -0.201 -21.016 -0.184 -21.091 -0.164 -21.092 -0.164 -21.108 -0.165 -21.126 -0.170 -21.180 -0.206 -21.191 -0.219 10.894 0.282 3.579 0.158 44.109 42.412
108.600 -20.963 -0.205 -20.970 -0.201 -20.974 -0.199 -21.009 -0.181 -21.085 -0.161 -21.086 -0.161 -21.102 -0.163 -21.120 -0.167 -21.174 -0.204 -21.185 -0.217 10.887 0.282 3.572 0.158 44.106 42.410
109.000 -20.956 -0.203 -20.963 -0.199 -20.968 -0.197 -21.003 -0.179 -21.078 -0.159 -21.080 -0.159 -21.096 -0.160 -21.114 -0.164 -21.169 -0.202 -21.180 -0.215 10.881 0.283 3.565 0.158 44.104 42.407
109.400 -20.949 -0.201 -20.956 -0.197 -20.961 -0.194 -20.996 -0.177 -21.072 -0.156 -21.074 -0.156 -21.090 -0.157 -21.108 -0.162 -21.163 -0.200 -21.174 -0.213 10.875 0.283 3.558 0.158 44.101 42.405
109.800 -20.943 -0.199 -20.950 -0.195 -20.954 -0.192 -20.990 -0.174 -21.066 -0.153 -21.068 -0.153 -21.084 -0.154 -21.102 -0.159 -21.158 -0.198 -21.169 -0.211 10.869 0.284 3.551 0.158 44.098 42.402
110.200 -20.936 -0.196 -20.943 -0.192 -20.948 -0.190 -20.983 -0.172 -21.060 -0.150 -21.062 -0.150 -21.078 -0.152 -21.096 -0.156 -21.152 -0.196 -21.164 -0.209 10.862 0.284 3.545 0.159 44.096 42.400
110.600 -20.929 -0.194 -20.937 -0.190 -20.941 -0.188 -20.977 -0.169 -21.054 -0.147 -21.056 -0.147 -21.072 -0.149 -21.090 -0.154 -21.147 -0.194 -21.158 -0.207 10.856 0.285 3.538 0.159 44.093 42.397
111.000 -20.923 -0.192 -20.930 -0.188 -20.934 -0.186 -20.970 -0.167 -21.048 -0.145 -21.050 -0.145 -21.066 -0.146 -21.084 -0.151 -21.141 -0.192 -21.153 -0.205 10.850 0.285 3.531 0.159 44.090 42.395
111.400 -20.916 -0.190 -20.923 -0.186 -20.928 -0.183 -20.964 -0.165 -21.042 -0.142 -21.044 -0.142 -21.060 -0.143 -21.079 -0.149 -21.136 -0.190 -21.148 -0.203 10.844 0.286 3.524 0.159 44.088 42.392
111.800 -20.909 -0.188 -20.917 -0.184 -20.921 -0.181 -20.957 -0.162 -21.036 -0.139 -21.038 -0.139 -21.054 -0.141 -21.073 -0.146 -21.130 -0.187 -21.142 -0.201 10.838 0.286 3.517 0.159 44.085 42.390
112.200 -20.903 -0.186 -20.910 -0.182 -20.914 -0.179 -20.951 -0.160 -21.030 -0.136 -21.032 -0.136 -21.048 -0.138 -21.067 -0.143 -21.125 -0.185 -21.137 -0.199 10.832 0.286 3.510 0.159 44.082 42.387
112.600 -20.896 -0.184 -20.903 -0.180 -20.908 -0.177 -20.944 -0.157 -21.024 -0.134 -21.026 -0.134 -21.042 -0.135 -21.061 -0.141 -21.120 -0.183 -21.132 -0.197 10.826 0.287 3.503 0.159 44.080 42.385
113.000 -20.889 -0.182 -20.897 -0.178 -20.901 -0.175 -20.938 -0.155 -21.018 -0.131 -21.020 -0.131 -21.037 -0.133 -21.055 -0.138 -21.114 -0.181 -21.126 -0.195 10.820 0.287 3.496 0.159 44.077 42.382
113.400 -20.883 -0.180 -20.890 -0.176 -20.895 -0.173 -20.932 -0.153 -21.012 -0.128 -21.014 -0.128 -21.031 -0.130 -21.050 -0.136 -21.109 -0.179 -21.121 -0.194 10.813 0.288 3.489 0.159 44.074 42.380
113.800 -20.876 -0.178 -20.884 -0.174 -20.888 -0.171 -20.925 -0.151 -21.006 -0.126 -21.008 -0.126 -21.025 -0.127 -21.044 -0.133 -21.103 -0.177 -21.116 -0.192 10.807 0.288 3.483 0.159 44.071 42.377
114.200 -20.870 -0.176 -20.877 -0.172 -20.882 -0.169 -20.919 -0.148 -21.000 -0.123 -21.002 -0.123 -21.019 -0.125 -21.038 -0.131 -21.098 -0.175 -21.111 -0.190 10.801 0.288 3.476 0.159 44.069 42.375
114.600 -20.863 -0.174 -20.870 -0.170 -20.875 -0.167 -20.912 -0.146 -20.994 -0.121 -20.996 -0.121 -21.013 -0.122 -21.033 -0.128 -21.093 -0.174 -21.105 -0.188 10.795 0.289 3.469 0.159 44.066 42.372
115.000 -20.856 -0.172 -20.864 -0.168 -20.869 -0.165 -20.906 -0.144 -20.988 -0.118 -20.990 -0.118 -21.007 -0.120 -21.027 -0.126 -21.087 -0.172 -21.100 -0.186 10.789 0.289 3.462 0.159 44.064 42.370
115.400 -20.850 -0.170 -20.857 -0.166 -20.862 -0.163 -20.900 -0.142 -20.982 -0.116 -20.984 -0.116 -21.002 -0.117 -21.021 -0.124 -21.082 -0.170 -21.095 -0.184 10.783 0.290 3.456 0.159 44.061 42.367
115.800 -20.843 -0.168 -20.851 -0.164 -20.855 -0.161 -20.893 -0.140 -20.976 -0.113 -20.978 -0.113 -20.996 -0.115 -21.015 -0.121 -21.077 -0.168 -21.090 -0.183 10.776 0.290 3.449 0.159 44.058 42.365
116.200 -20.837 -0.167 -20.844 -0.162 -20.849 -0.159 -20.887 -0.138 -20.971 -0.111 -20.972 -0.111 -20.990 -0.113 -21.010 -0.119 -21.072 -0.166 -21.085 -0.181 10.770 0.290 3.443 0.159 44.056 42.362
116.600 -20.830 -0.165 -20.838 -0.160 -20.843 -0.158 -20.881 -0.136 -20.965 -0.109 -20.966 -0.109 -20.984 -0.111 -21.004 -0.117 -21.066 -0.164 -21.079 -0.179 10.764 0.291 3.437 0.159 44.053 42.360
117.000 -20.824 -0.163 -20.831 -0.159 -20.836 -0.156 -20.875 -0.134 -20.959 -0.106 -20.961 -0.106 -20.979 -0.108 -20.999 -0.115 -21.061 -0.163 -21.074 -0.178 10.757 0.291 3.430 0.159 44.050 42.357
117.400 -20.817 -0.162 -20.825 -0.157 -20.830 -0.154 -20.868 -0.132 -20.953 -0.104 -20.955 -0.104 -20.973 -0.106 -20.993 -0.113 -21.056 -0.161 -21.069 -0.176 10.750 0.291 3.424 0.159 44.048 42.354
117.800 -20.811 -0.160 -20.818 -0.155 -20.823 -0.152 -20.862 -0.131 -20.947 -0.102 -20.949 -0.102 -20.967 -0.104 -20.987 -0.111 -21.051 -0.159 -21.064 -0.174 10.744 0.292 3.418 0.159 44.045 42.352
118.200 -20.804 -0.158 -20.812 -0.154 -20.817 -0.151 -20.856 -0.129 -20.942 -0.100 -20.943 -0.100 -20.962 -0.102 -20.982 -0.109 -21.046 -0.158 -21.059 -0.173 10.737 0.292 3.413 0.159 44.042 42.349
118.600 -20.798 -0.157 -20.805 -0.152 -20.810 -0.149 -20.850 -0.127 -20.936 -0.098 -20.937 -0.098 -20.956 -0.101 -20.976 -0.108 -21.040 -0.156 -21.054 -0.171 10.730 0.292 3.407 0.159 44.040 42.346
119.000 -20.791 -0.155 -20.799 -0.151 -20.804 -0.148 -20.843 -0.126 -20.930 -0.097 -20.932 -0.097 -20.950 -0.099 -20.971 -0.106 -21.035 -0.155 -21.049 -0.170 10.722 0.292 3.401 0.159 44.037 42.343
119.400 -20.785 -0.154 -20.793 -0.149 -20.797 -0.146 -20.837 -0.124 -20.924 -0.095 -20.926 -0.095 -20.945 -0.097 -20.965 -0.104 -21.030 -0.153 -21.044 -0.168 10.715 0.292 3.396 0.159 44.035 42.340
119.800 -20.778 -0.152 -20.786 -0.148 -20.791 -0.145 -20.831 -0.123 -20.919 -0.094 -20.920 -0.094 -20.939 -0.096 -20.960 -0.103 -21.025 -0.152 -21.039 -0.167 10.707 0.292 3.391 0.159 44.032 42.337
120.200 -20.772 -0.151 -20.780 -0.146 -20.785 -0.144 -20.825 -0.122 -20.913 -0.092 -20.915 -0.092 -20.934 -0.095 -20.954 -0.102 -21.020 -0.150 -21.034 -0.165 10.699 0.292 3.386 0.158 44.030 42.334
120.600 -20.765 -0.150 -20.773 -0.145 -20.778 -0.142 -20.819 -0.120 -20.907 -0.091 -20.909 -0.091 -20.928 -0.093 -20.949 -0.100 -21.015 -0.149 -21.029 -0.164 10.691 0.292 3.381 0.158 44.027 42.331
121.000 -20.759 -0.148 -20.767 -0.144 -20.772 -0.141 -20.813 -0.119 -20.902 -0.090 -20.903 -0.090 -20.922 -0.092 -20.944 -0.099 -21.010 -0.148 -21.024 -0.162 10.682 0.292 3.377 0.158 44.025 42.328
121.400 -20.753 -0.147 -20.761 -0.142 -20.766 -0.140 -20.806 -0.118 -20.896 -0.089 -20.898 -0.089 -20.917 -0.091 -20.938 -0.098 -21.005 -0.146 -21.019 -0.161 10.674 0.292 3.373 0.158 44.022 42.324
121.800 -20.746 -0.146 -20.754 -0.141 -20.759 -0.138 -20.800 -0.117 -20.890 -0.088 -20.892 -0.088 -20.912 -0.090 -20.933 -0.097 -21.000 -0.145 -21.014 -0.160 10.665 0.292 3.369 0.158 44.020 42.321
122.200 -20.740 -0.145 -20.748 -0.140 -20.753 -0.137 -20.794 -0.116 -20.885 -0.087 -20.887 -0.087 -20.906 -0.090 -20.928 -0.096 -20.995 -0.144 -21.009 -0.158 10.656 0.292 3.365 0.158 44.017 42.317
122.600 -20.734 -0.143 -20.742 -0.139 -20.747 -0.136 -20.788 -0.115 -20.879 -0.087 -20.881 -0.087 -20.901 -0.089 -20.922 -0.096 -20.990 -0.143 -21.004 -0.157 10.646 0.291 3.361 0.158 44.015 42.314
123.000 -20.727 -0.142 -20.736 -0.138 -20.741 -0.135 -20.782 -0.114 -20.874 -0.086 -20.876 -0.086 -20.895 -0.088 -20.917 -0.095 -20.985 -0.142 -21.000 -0.156 10.637 0.291 3.358 0.158 44.012 42.310
123.400 -20.721 -0.141 -20.729 -0.137 -20.735 -0.134 -20.776 -0.113 -20.868 -0.086 -20.870 -0.086 -20.890 -0.088 -20.912 -0.094 -20.980 -0.140 -20.995 -0.155 10.627 0.290 3.355 0.158 44.010 42.306
123.800 -20.715 -0.140 -20.723 -0.136 -20.728 -0.133 -20.770 -0.112 -20.863 -0.085 -20.865 -0.085 -20.885 -0.087 -20.906 -0.094 -20.975 -0.139 -20.990 -0.153 10.617 0.290 3.352 0.158 44.007 42.302
124.200 -20.709 -0.139 -20.717 -0.135 -20.722 -0.132 -20.764 -0.111 -20.857 -0.085 -20.859 -0.085 -20.879 -0.087 -20.901 -0.093 -20.971 -0.138 -20.985 -0.152 10.607 0.290 3.349 0.158 44.005 42.298
124.600 -20.702 -0.138 -20.711 -0.134 -20.716 -0.131 -20.758 -0.111 -20.852 -0.085 -20.854 -0.085 -20.874 -0.087 -20.896 -0.093 -20.966 -0.137 -20.981 -0.151 10.596 0.289 3.346 0.158 44.003 42.294
125.000 -20.696 -0.137 -20.705 -0.133 -20.710 -0.130 -20.753 -0.110 -20.847 -0.085 -20.849 -0.085 -20.869 -0.086 -20.891 -0.092 -20.961 -0.136 -20.976 -0.150 10.586 0.288 3.344 0.158 44.000 42.290
125.400 -20.690 -0.136 -20.699 -0.132 -20.704 -0.129 -20.747 -0.109 -20.841 -0.084 -20.843 -0.084 -20.863 -0.086 -20.886 -0.092 -20.956 -0.135 -20.971 -0.149 10.575 0.288 3.341 0.158 43.998 42.286
125.800 -20.684 -0.135 -20.692 -0.131 -20.698 -0.128 -20.741 -0.109 -20.836 -0.084 -20.838 -0.084 -20.858 -0.086 -20.881 -0.092 -20.952 -0.134 -20.967 -0.148 10.564 0.287 3.339 0.157 43.995 42.282
126.200 -20.678 -0.134 -20.686 -0.130 -20.692 -0.127 -20.735 -0.108 -20.831 -0.084 -20.833 -0.084 -20.853 -0.086 -20.876 -0.091 -20.947 -0.133 -20.962 -0.146 10.553 0.287 3.337 0.157 43.993 42.278
126.600 -20.672 -0.133 -20.680 -0.129 -20.686 -0.126 -20.729 -0.107 -20.825 -0.084 -20.827 -0.084 -20.848 -0.086 -20.871 -0.091 -20.942 -0.132 -20.957 -0.145 10.542 0.286 3.335 0.157 43.991 42.274
127.000 -20.666 -0.132 -20.674 -0.128 -20.680 -0.126 -20.723 -0.107 -20.820 -0.084 -20.822 -0.084 -20.843 -0.085 -20.866 -0.091 -20.938 -0.131 -20.953 -0.144 10.531 0.285 3.333 0.157 43.988 42.270
127.400 -20.660 -0.131 -20.668 -0.127 -20.674 -0.125 -20.718 -0.106 -20.815 -0.084 -20.817 -0.084 -20.838 -0.085 -20.861 -0.090 -20.933 -0.130 -20.948 -0.143 10.520 0.284 3.332 0.157 43.986 42.265
127.800 -20.653 -0.130 -20.662 -0.126 -20.668 -0.124 -20.712 -0.106 -20.810 -0.084 -20.812 -0.084 -20.833 -0.085 -20.856 -0.090 -20.928 -0.129 -20.944 -0.142 10.509 0.284 3.330 0.157 43.984 42.261
128.200 -20.647 -0.129 -20.656 -0.125 -20.662 -0.123 -20.706 -0.105 -20.805 -0.084 -20.807 -0.084 -20.828 -0.085 -20.851 -0.090 -20.924 -0.128 -20.940 -0.141 10.497 0.283 3.329 0.157 43.982 42.257
128.600 -20.641 -0.128 -20.650 -0.124 -20.656 -0.122 -20.701 -0.104 -20.800 -0.083 -20.802 -0.083 -20.823 -0.085 -20.846 -0.090 -20.919 -0.127 -20.935 -0.140 10.486 0.282 3.327 0.156 43.979 42.252
129.000 -20.636 -0.127 -20.644 -0.123 -20.650 -0.121 -20.695 -0.104 -20.795 -0.083 -20.797 -0.083 -20.818 -0.085 -20.842 -0.089 -20.915 -0.126 -20.931 -0.139 10.474 0.281 3.326 0.156 43.977 42.248
129.400 -20.630 -0.126 -20.639 -0.123 -20.644 -0.120 -20.690 -0.103 -20.790 -0.083 -20.792 -0.083 -20.813 -0.084 -20.837 -0.089 -20.911 -0.125 -20.926 -0.137 10.463 0.280 3.325 0.156 43.975 42.244
129.800 -20.624 -0.125 -20.633 -0.122 -20.638 -0.119 -20.684 -0.103 -20.785 -0.083 -20.787 -0.083 -20.808 -0.084 -20.832 -0.089 -20.906 -0.124 -20.922 -0.136 10.451 0.279 3.324 0.156 43.973 42.239
130.200 -20.618 -0.124 -20.627 -0.121 -20.632 -0.118 -20.678 -0.102 -20.780 -0.083 -20.782 -0.083 -20.804 -0.084 -20.827 -0.088 -20.902 -0.123 -20.918 -0.135 10.440 0.278 3.322 0.156 43.971 42.235
130.600 -20.612 -0.123 -20.621 -0.120 -20.627 -0.117 -20.673 -0.101 -20.775 -0.083 -20.777 -0.083 -20.799 -0.084 -20.823 -0.088 -20.898 -0.122 -20.914 -0.134 10.428 0.277 3.322 0.156 43.968 42.231
131.000 -20.606 -0.122 -20.615 -0.119 -20.621 -0.117 -20.668 -0.101 -20.770 -0.082 -20.772 -0.082 -20.794 -0.083 -20.818 -0.087 -20.893 -0.121 -20.909 -0.133 10.417 0.277 3.321 0.155 43.966 42.226
131.400 -20.600 -0.121 -20.610 -0.118 -20.615 -0.116 -20.662 -0.100 -20.766 -0.082 -20.768 -0.082 -20.790 -0.083 -20.814 -0.087 -20.889 -0.120 -20.905 -0.132 10.405 0.276 3.320 0.155 43.964 42.222
131.800 -20.595 -0.120 -20.604 -0.117 -20.610 -0.115 -20.657 -0.099 -20.761 -0.082 -20.763 -0.082 -20.785 -0.083 -20.809 -0.087 -20.885 -0.119 -20.901 -0.130 10.393 0.275 3.319 0.155 43.962 42.217
132.200 -20.589 -0.119 -20.598 -0.116 -20.604 -0.114 -20.651 -0.098 -20.756 -0.081 -20.758 -0.081 -20.780 -0.082 -20.805 -0.086 -20.881 -0.118 -20.897 -0.129 10.382 0.273 3.318 0.155 43.960 42.213
132.600 -20.583 -0.118 -20.592 -0.115 -20.598 -0.113 -20.646 -0.098 -20.752 -0.081 -20.754 -0.081 -20.776 -0.082 -20.800 -0.086 -20.877 -0.117 -20.893 -0.128 10.370 0.272 3.318 0.154 43.958 42.208
133.000 -20.577 -0.117 -20.587 -0.114 -20.593 -0.112 -20.641 -0.097 -20.747 -0.081 -20.749 -0.081 -20.772 -0.082 -20.796 -0.085 -20.872 -0.116 -20.889 -0.127 10.358 0.271 3.317 0.154 43.956 42.204
133.400 -20.572 -0.116 -20.581 -0.113 -20.587 -0.111 -20.636 -0.096 -20.742 -0.080 -20.745 -0.080 -20.767 -0.081 -20.792 -0.084 -20.868 -0.115 -20.885 -0.126 10.347 0.270 3.317 0.154 43.953 42.199
133.800 -20.566 -0.115 -20.576 -0.112 -20.582 -0.110 -20.630 -0.095 -20.738 -0.080 -20.740 -0.080 -20.763 -0.081 -20.788 -0.084 -20.864 -0.113 -20.881 -0.125 10.335 0.269 3.317 0.154 43.951 42.194
134.200 -20.561 -0.114 -20.570 -0.111 -20.576 -0.109 -20.625 -0.094 -20.734 -0.079 -20.736 -0.079 -20.758 -0.080 -20.783 -0.083 -20.861 -0.112 -20.877 -0.123 10.323 0.268 3.316 0.153 43.949 42.190
134.600 -20.555 -0.113 -20.565 -0.110 -20.571 -0.108 -20.620 -0.094 -20.729 -0.079 -20.731 -0.079 -20.754 -0.080 -20.779 -0.083 -20.857 -0.111 -20.873 -0.122 10.311 0.267 3.316 0.153 43.947 42.185
135.000 -20.549 -0.112 -20.559 -0.109 -20.565 -0.107 -20.615 -0.093 -20.725 -0.078 -20.727 -0.078 -20.750 -0.079 -20.775 -0.082 -20.853 -0.110 -20.870 -0.121 10.299 0.266 3.316 0.153 43.945 42.180
135.400 -20.544 -0.111 -20.554 -0.107 -20.560 -0.106 -20.610 -0.092 -20.720 -0.078 -20.723 -0.078 -20.746 -0.079 -20.771 -0.081 -20.849 -0.109 -20.866 -0.120 10.288 0.265 3.316 0.152 43.943 42.176
135.800 -20.539 -0.110 -20.548 -0.106 -20.554 -0.105 -20.605 -0.091 -20.716 -0.077 -20.718 -0.077 -20.742 -0.078 -20.767 -0.081 -20.845 -0.108 -20.862 -0.119 10.276 0.263 3.316 0.152 43.941 42.171
136.200 -20.533 -0.108 -20.543 -0.105 -20.549 -0.103 -20.600 -0.090 -20.712 -0.077 -20.714 -0.077 -20.738 -0.077 -20.763 -0.080 -20.841 -0.107 -20.858 -0.118 10.264 0.262 3.316 0.152 43.939 42.166
136.600 -20.528 -0.107 -20.538 -0.104 -20.544 -0.102 -20.595 -0.089 -20.708 -0.076 -20.710 -0.076 -20.734 -0.077 -20.759 -0.080 -20.838 -0.106 -20.855 -0.116 10.252 0.261 3.317 0.151 43.937 42.161
137.000 -20.522 -0.106 -20.532 -0.103 -20.539 -0.101 -20.590 -0.089 -20.704 -0.075 -20.706 -0.075 -20.730 -0.076 -20.755 -0.079 -20.834 -0.105 -20.851 -0.115 10.240 0.260 3.317 0.151 43.935 42.157
137.400 -20.517 -0.105 -20.527 -0.102 -20.533 -0.100 -20.585 -0.088 -20.700 -0.075 -20.702 -0.075 -20.726 -0.076 -20.751 -0.078 -20.831 -0.104 -20.848 -0.114 10.228 0.259 3.317 0.151 43.934 42.152
137.800 -20.512 -0.104 -20.522 -0.101 -20.528 -0.099 -20.580 -0.087 -20.696 -0.074 -20.698 -0.074 -20.722 -0.075 -20.748 -0.078 -20.827 -0.103 -20.844 -0.113 10.216 0.257 3.318 0.150 43.932 42.147
138.200 -20.506 -0.103 -20.517 -0.100 -20.523 -0.098 -20.575 -0.086 -20.692 -0.074 -20.694 -0.074 -20.718 -0.074 -20.744 -0.077 -20.824 -0.102 -20.841 -0.112 10.204 0.256 3.319 0.150 43.930 42.142
138.600 -20.501 -0.102 -20.511 -0.099 -20.518 -0.097 -20.571 -0.085 -20.688 -0.073 -20.690 -0.073 -20.714 -0.074 -20.740 -0.077 -20.820 -0.101 -20.838 -0.111 10.192 0.255 3.319 0.150 43.928 42.137
139.000 -20.496 -0.101 -20.506 -0.098 -20.513 -0.096 -20.566 -0.084 -20.684 -0.073 -20.686 -0.073 -20.710 -0.073 -20.737 -0.076 -20.817 -0.100 -20.834 -0.110 10.180 0.254 3.320 0.149 43.926 42.133
139.400 -20.491 -0.100 -20.501 -0.097 -20.508 -0.096 -20.561 -0.084 -20.680 -0.072 -20.682 -0.072 -20.707 -0.073 -20.733 -0.075 -20.813 -0.099 -20.831 -0.109 10.168 0.252 3.321 0.149 43.924 42.128
139.800 -20.486 -0.099 -20.496 -0.096 -20.503 -0.095 -20.556 -0.083 -20.676 -0.072 -20.678 -0.072 -20.703 -0.072 -20.729 -0.075 -20.810 -0.098 -20.828 -0.108 10.155 0.251 3.322 0.149 43.922 42.123
140.200 -20.481 -0.098 -20.491 -0.095 -20.498 -0.094 -20.552 -0.082 -20.672 -0.071 -20.674 -0.071 -20.699 -0.072 -20.726 -0.074 -20.807 -0.097 -20.825 -0.107 10.143 0.250 3.323 0.149 43.921 42.119
140.600 -20.476 -0.097 -20.486 -0.095 -20.493 -0.093 -20.547 -0.082 -20.668 -0.071 -20.671 -0.071 -20.696 -0.072 -20.722 -0.074 -20.804 -0.097 -20.822 -0.106 10.131 0.249 3.324 0.148 43.919 42.115
141.000 -20.471 -0.097 -20.481 -0.094 -20.488 -0.092 -20.543 -0.081 -20.665 -0.071 -20.667 -0.071 -20.692 -0.071 -20.719 -0.074 -20.801 -0.096 -20.819 -0.106 10.119 0.248 3.325 0.148 43.917 42.110
141.400 -20.466 -0.096 -20.476 -0.093 -20.483 -0.091 -20.538 -0.081 -20.661 -0.070 -20.663 -0.070 -20.688 -0.071 -20.715 -0.073 -20.798 -0.095 -20.816 -0.105 10.107 0.247 3.327 0.148 43.915 42.106
141.800 -20.461 -0.095 -20.471 -0.092 -20.478 -0.091 -20.534 -0.080 -20.657 -0.070 -20.660 -0.070 -20.685 -0.071 -20.712 -0.073 -20.795 -0.095 -20.813 -0.104 10.095 0.246 3.328 0.148 43.914 42.102
142.200 -20.456 -0.094 -20.467 -0.092 -20.473 -0.090 -20.529 -0.080 -20.653 -0.070 -20.656 -0.070 -20.681 -0.071 -20.709 -0.073 -20.792 -0.094 -20.810 -0.104 10.083 0.246 3.329 0.148 43.912 42.098
142.600 -20.451 -0.094 -20.462 -0.091 -20.469 -0.089 -20.525 -0.079 -20.650 -0.070 -20.652 -0.070 -20.678 -0.071 -20.705 -0.073 -20.789 -0.094 -20.807 -0.103 10.071 0.245 3.331 0.148 43.910 42.095
143.000 -20.446 -0.093 -20.457 -0.090 -20.464 -0.089 -20.520 -0.079 -20.646 -0.070 -20.649 -0.070 -20.674 -0.070 -20.702 -0.073 -20.786 -0.093 -20.804 -0.103 10.059 0.244 3.332 0.148 43.909 42.091
143.400 -20.442 -0.092 -20.452 -0.090 -20.459 -0.088 -20.516 -0.078 -20.642 -0.070 -20.645 -0.070 -20.671 -0.070 -20.699 -0.073 -20.783 -0.093 -20.802 -0.102 10.048 0.244 3.334 0.148 43.907 42.088
