 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    13.65699  1.34321  0.72824       2.31498         2372.05986  0.01051  0.10643     0.01198  37.41649     17.84606   4794.73827   -85.87331  1.02757   7273.47064  0.00039  58608.58669  52.43251   0.90161  19.33211     58711.42 
    14.05359  1.70043   0.7323        0.6876         2718.67366  0.29427  0.10396     0.02417  32.77389     17.32851   7353.10507   -44.71184  1.01708  10911.45218  0.00012  58649.74816  52.77498  24.67985  19.33966     58711.42 
    14.02975  2.07714  0.80285       1.60798         2200.21611  0.07915  0.07968     0.35909  37.95068      17.7695   7564.89928   -56.77988  1.52213   7711.07539  0.00033  58637.68012  52.48429   6.80598  19.35805  58717.63137 
    13.80616  1.83463  1.73216       2.09863         2658.83183  0.00205   0.1931     0.09788  12.24051     18.62188   3742.92618   -50.72673  1.27396   9424.30029  0.00233  58643.73327  52.56688   0.14255  19.34069  58713.63298 
    13.96989  2.03737  1.14659       3.00881         2497.05101  0.04718  0.08019     0.29894  33.85454     20.49178   3793.63356   -48.21732  1.15439   8778.49925  0.17239  58646.24268  52.58848   3.97866   19.2832  58702.58674 
    13.81802  1.23804  0.75804       4.34458         2163.14037  0.00312  0.14316     0.31704  22.85863     17.56742   6711.13603   -45.58486  0.78465   8704.55655  0.00021  58648.87514  52.55085   0.24573  19.32597     58711.42 
    13.92167  1.69368  0.93822       0.01324         4404.48896  0.00316   0.0637     0.01103  46.44503     16.19525   5042.37313   -74.10911  0.74042   7314.72649    1e-05  58620.35089  52.45297   0.28054   19.3389     58712.44 
    13.74932  1.38257  0.83414       0.07608         5739.41016  0.09558  0.12131      0.0244  20.79608     18.39276   4786.76551   -60.22642  1.01401   7570.80952  0.00137  58634.23358  52.42203   7.38754  19.34566  58715.54365 
    13.58073  1.28218  0.99566        1.5716         2564.47081  0.01633  0.21032     0.02722  14.23996     17.69835   4590.20647   -73.34709  1.14803   7359.25113  0.00028  58621.11291  52.36549    1.1727  19.35416     58711.42 
    13.84005  1.43402  0.98661       3.17784         2606.40692   0.0541  0.19963      0.1208   15.7367     16.49388   4981.94071   -43.97907  0.97608   8805.64554    2e-05  58650.48093     52.53   3.96295  19.37727     58714.48 
       14.07  1.99827  0.71073       2.27451         2623.56014  0.01054  0.11397     0.31116  34.28965     17.27394   7794.66668   -54.20877  1.08537   8309.32079   0.0001  58640.25123  52.54172   0.89075  19.28395  58705.55481 
    13.95907  2.09996  0.80562       0.01961         4302.96385  0.03067  0.17288     0.07086  15.06449     19.29293   7113.17329   -67.66549  1.46038   6686.92218  0.01091  58626.79451  52.28717   2.22728   19.2892     58711.42 
    13.88595  1.89231  1.13098       0.20083          2563.2655  0.01358  0.07999     0.39534  33.60665     17.29811   4073.09836   -56.07797   1.4021   8595.07577  0.00011  58638.38203  52.56959   1.14354  19.36184  58705.55481 
    13.75672  1.29943  0.73204       0.12499         4905.10915  0.10373    0.065     0.01261  34.07022     19.72002   4010.01006   -57.01798  0.92637   7405.81752  0.02916  58637.44202  52.44126   8.75812  19.31236     58714.48 
    13.87726   1.6456  0.89671       3.48387         2069.89656  0.05038  0.03906     0.04739  69.50419     17.59553    3668.9084   -51.17212  1.30877   8014.63373  0.00022  58643.28788  52.55992   4.77297  19.36494  58717.63137 
    14.18009  1.57315  1.01041       1.90016         2404.35438  0.04835  0.20956     0.05598   17.6926     17.78643   4987.56486   -67.46442  0.37266     8695.829  0.00034  58626.99558  52.52903   3.62381  19.38149  58708.10986 
    13.76988   1.5422  1.07129       4.68738          2248.7581  0.18209  0.33836     0.30433   9.87126     19.28017   4676.13174   -50.07291  1.43357   9212.16179  0.01059  58644.38709  52.52725  12.11123   19.4231  58715.54365 
    13.78512  1.72186  1.44045       2.84668         2175.01408  0.03072  0.02649     0.01137  84.45669     19.80145   9716.63301   -53.06279  1.49509   9146.95239  0.03517  58641.39721  52.68744   2.99692  19.30175  58708.10986 
    13.59395  1.45445  1.39053       0.12684         2436.04072  0.02643  0.21811     0.05922   7.81844       17.402   8314.45452   -58.45798  1.29385   7937.33104  0.00014  58636.00202  52.37529   1.66877  19.28367     58711.42 
    13.69238   1.4894  0.81101       0.22954          2614.6693  0.04831  0.08878     0.19273  31.12265     20.47207   9096.83764   -57.01289  1.34813   9303.15968  0.16474  58637.44711  52.63259    4.0151  19.36013  58708.10986 
    14.11689  2.04806  0.82276       0.51698         2100.38751  0.01679  0.10145     0.16178  28.15672      19.9379   5841.04965   -71.36871  0.67318   6772.41143  0.04815  58623.09129  52.34918    1.3711  19.35742  58713.63298 
     13.7931  1.43785  0.80709       2.41014         2298.48395  0.10636  0.16503     0.07827  19.89522     17.76459    9283.6334   -57.98709  1.07339   8004.39429  0.00032  58636.47291  52.46679   8.15231  19.28702  58705.55481 
     14.0315  1.87151  0.88959       0.08914         3988.08749  0.05775  0.10414     0.01796  31.01339      16.4137   4056.52001   -81.00412   0.7042   7284.25773    1e-05  58613.45588  52.41983   4.79737  19.36293     58714.42 
    13.90774  1.70365  0.73891        0.7947         4694.69869  0.00873  0.06496     0.01457  27.58869     16.56798   5474.16402    -55.4458  1.17201   5112.82059    2e-05   58639.0142  52.10345   0.71007   19.2936  58708.10986 
    13.77825  1.15319  1.29472       3.22627         2698.69003  0.00171  0.17045     0.03578   11.9056     18.17222   7129.87465     -49.238  0.53497   7891.84333  0.00083    58645.222  52.41023   0.11803  19.30915     58711.42 
    13.87833  1.77151  1.18555       3.45069         2803.37039  0.02019  0.10582     0.03292  26.86413     19.21952   3216.73672   -54.02557     1.37   7632.56136  0.00921  58640.43443  52.44941   1.63551  19.30984     58711.42 
    14.19793  1.75171  1.20765       1.82327         2267.64919  0.03583  0.08164     0.02235  37.41966     19.91474   5359.29103   -57.38904  0.40734    9248.5889  0.04565  58637.07096  52.64119   3.07378  19.35417  58708.10986 
     13.8425  1.73214   1.0963       1.06993         2195.65007  0.10865  0.12637     0.11049  17.28373     19.46035   3011.12887   -62.84512  1.08296   7156.94792  0.01604  58631.61488   52.3579   8.10676  19.39324     58711.42 
    13.66037  1.84597  1.72647       0.36394         3297.31263  0.01186  0.09361     0.01264  23.26521     16.04314   4491.54503    -68.1522  1.56953   8488.90338    1e-05   58626.3078  52.53047    0.9357  19.36561  58708.10986 
    13.77495  1.56109  0.81338       0.26067         2575.81153  0.00857  0.09483     0.02023  27.84447      20.7191   4231.81972   -70.11346  0.73966   8184.93104  0.29095  58624.34654  52.51287   0.69835  19.29192  58705.55481 
    13.84599  1.57744  0.79652        3.3546         2496.59806  0.02296  0.08197     0.02945  35.33708     20.29014   4988.89496   -60.52566  1.00146   7057.02854  0.10836  58633.93434  52.40207   1.95039  19.31493     58712.44 
    14.07182  2.05282  1.59091       1.56808         2553.45756   0.0011  0.26512     0.28318    9.9665     16.91005   7424.77223   -51.59636  0.74768   8762.19228    5e-05  58642.86364  52.48466   0.07341  19.29838  58715.54365 
     14.1837  1.80597  0.72781       0.94134         2227.07899  0.09195  0.05296     0.01855    62.087     16.02809   5577.81436    -50.3591   0.6848   9436.67178    1e-05   58644.1009  52.69425   8.56084  19.28499  58708.10986 
    14.23754  2.02132  1.31113         4.268         2380.27129  0.02562  0.18594      0.4405  13.81046     17.38821   3655.77334   -44.86008  0.56894   7655.39697  0.00014  58649.59992  52.39707   1.82818  19.26545  58705.55481 
    13.96581  1.46534  0.99972       0.36986          2008.7177  0.05249  0.03912     0.18147  72.98283     19.46161   3826.49258   -60.34042  0.58349   9541.08246  0.01608  58634.11958  52.71458   5.00973  19.34433     58712.44 
    13.84429  1.66737  0.96097       1.71496         2484.93446  0.05524  0.06849     0.03079  46.25931     18.95901   4527.17642   -57.37442  1.41418   8574.70836  0.00506  58637.08558  52.59073   4.90779   19.3688     58712.44 
    13.68237  1.81283  2.22737        1.6871         2205.21637  0.40265  0.06084     0.01247  20.33982     18.62882   4044.35954   -49.69862  1.31409   9383.97126  0.00236  58644.76138  52.60671  30.99149  19.38937     58714.42 
    14.00679  2.08611  2.00881       1.30642         2622.11975  0.01953  0.09328      0.0107   21.6135     17.48775   3252.63077   -65.94663  0.56016   8174.16555  0.00017  58628.51337  52.49175   1.52047  19.29049  58715.54365 
