 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
     14.8369  1.57672  13.84176       2.93912          4443.0835  0.15976  0.03423      0.1009   69.8396     17.72502   3920.31051   -10.32093  1.27807  23086.19659  0.00029  55390.08007  53.47918  15.14682  17.97672     55430.18 
    14.43312   1.8508   5.17728       3.21189         5439.11919  0.30975  0.10457     0.16558   7.84813     16.65654   6572.84231    -11.1555  0.24787   10532.2179    3e-05   55389.2455  52.62135  19.57458  17.89922     55433.16 
      14.679  1.88095    4.5494       3.97619         3128.61697  0.08707  0.07612     0.24005  22.02022     17.34686   5677.02513   -11.68952   0.1333  15021.02236  0.00012  55388.71148  53.02177   6.80166  18.13823     55433.16 
    14.86145  1.82458   7.69723       4.86708         4250.86153  0.47326   0.0553     0.27329  12.15125      18.9642   8280.07385    -6.23567  0.23385     8579.556  0.00512  55394.16533  52.48465  32.90019   18.2312  55437.03818 
    13.99828  1.52094   5.25834       3.57111          2495.8702  0.43431  0.12482      0.2751  17.92686     17.24514   5333.51983   -12.28083  1.10041  21902.47557   0.0001  55388.12017  53.33249  32.63501  18.04652     55433.16 
    13.90796   1.7261    4.9386        4.0276         4126.05733  0.04972  0.01498     0.02953  26.73953     17.65708   7214.82933    -9.42931  1.42246   5602.02491  0.00025  55390.97169   52.1804   4.02383   18.0769  55440.31036 
    13.75229  1.86596   5.11773       1.80056         4929.20208  0.32583  0.14615     0.37505  16.06078     18.31155   5274.24274    -20.3526  1.13353  17572.35811  0.00114   55380.0484  53.13188  23.96551  18.08657     55431.29 
    14.26659   1.6759   6.27088       4.94148         3281.11106  0.30624  0.07836     0.46505   18.7991     19.49347     4109.472   -10.45338  0.66964  19356.46742  0.01731  55389.94762  53.22911  23.22195  18.04833  55437.03818 
    14.32559  1.62524    3.5614       1.48074         2989.25991  0.09808   0.0171     0.25396  44.01922      16.7638   6184.75169    -6.12856  0.79302  12501.16742    3e-05  55394.27244  52.91467    8.6442  18.17349    55434.247 
    14.12511  1.72806   5.99244       0.72369         3110.45221  0.40793  0.10841      0.3248  13.13406     16.87906   4557.71098    -13.5344  1.12172  16397.27919    4e-05   55386.8666  53.05424  28.81698   17.9566     55425.29 
    13.35577  1.68824  17.06089        4.5554         3778.42668  0.28929  0.06736     0.11991  52.43755     20.07222   5956.25446   -10.84347  0.18193  30339.06619  0.06561  55389.55753  53.69707  26.22782  17.99697     55430.18 
     14.8043  1.81826   2.61674       0.26252         3008.35005  0.24938   0.0495      0.1342  36.61352     16.62346     4979.463    -4.52635  0.85012  19970.66983    2e-05  55395.87465  53.30822  21.31459  18.18308    55434.247 
    14.25176  1.63383   4.88934        0.7845         4667.01045  0.30612  0.03328     0.12371  15.48224     17.72691   8883.77105    -7.88894  0.77263   8884.63667   0.0003  55392.51206  52.53636  22.35354  17.89436     55433.16 
    14.08772  1.55211   4.24389       2.00079         3876.02425  0.14127  0.03851     0.37939   9.80903     16.02211   4115.21997    -11.4986  0.57787   6592.78433    1e-05   55388.9024  52.23607   9.38308  18.28384    55430.242 
    14.83118  1.60379   3.15945       3.06364         2177.58618  0.33585  0.05758     0.28772  28.57371     18.92054   7471.15736    -11.0509  0.45996  20797.72699  0.00463   55389.3501  53.32486  27.50045  18.15018     55433.16 
    14.40304  1.29635   5.34851       0.67919         4997.15999  0.19751    0.042     0.41663  38.10239     17.91236   5963.18567    -9.66111  0.59411  20560.98997  0.00045  55390.73989  53.33644  16.99518  18.12771  55440.31036 
    13.96602  1.88133   5.67547       0.80793         5328.81375  0.26035  0.08922     0.25508  16.09227      18.6102   4943.69938   -13.55557  1.19699  18746.19258  0.00226  55386.84543  53.18822  19.15696  18.04834     55431.29 
    14.77968  1.87622   5.34589       3.09301         2189.35665  0.15136  0.06503     0.43214  35.40951     19.55016   5797.49322   -11.14904  0.18682   21843.6188  0.01972  55389.25196  53.38362  12.86325  18.04732  55437.03818 
    13.83152  1.70124   4.16159       0.61358         5143.02496  0.04346  0.01256     0.08068  75.18415     20.65864   7046.10461   -13.26627  1.34493  11491.96278  0.25315  55387.13473  52.87812   4.16626  18.03922      55428.3 
    14.92045  1.70591   4.32821        3.5334         2238.86801  0.35059  0.08728     0.25298   27.6868     17.30827   3249.42347    -6.73814  0.25423  22747.35375  0.00011  55393.66286  53.40026  28.54755  18.01685     55433.16 
    14.36487  1.51944   4.38035        3.7536         3798.60771  0.23347  0.10211     0.18496   9.82641     18.47477   8308.61982   -14.51471  0.23943  13728.34125  0.00166  55385.88629  52.87334  15.51336  18.19745     55431.29 
