 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    14.33195  1.28953  3.16909       1.64489         4437.07557  0.00869  0.01299     0.22791  16.80145     19.46973   9564.32012    -7.29733  1.56129  4061.35427  0.01639  58624.18533   51.8634   0.6449  18.61315  58648.30065 
    14.69495  1.67541  2.78857       2.09333         4055.66324  0.02341  0.02327     0.05675   7.90346     20.55048   5542.26285    -4.41772   0.7382  3665.70392  0.19734  58627.06494  51.70533  1.48187  18.69051  58649.43979 
    14.42414  1.53183  2.21919       1.20244         4495.41369  0.02924  0.04392     0.02684   5.04924     20.71549   8275.71683    -7.05527  1.17438  4471.36873  0.28854  58624.42739  51.83099  1.66142  18.66169  58648.30065 
    14.33123  1.42519  1.76865       1.50697         3991.26073  0.00123  0.01837     0.01633    8.2796     21.04088   5863.05377    -5.78646  0.92631  3824.76188  0.61038   58625.6962  51.74681   0.0784  18.69771     58649.33 
    14.38603  1.51215  1.88615       1.48883          4170.2194   0.0015  0.02692     0.01687   7.31387     20.88023   5257.42749    -5.52545  1.25244  4097.22387  0.42166  58625.95721  51.79423  0.09323  18.66098  58648.30065 
    14.64584  2.10497  3.01114       1.28847         4098.96883   0.0186   0.0258      0.4156   9.28198     20.67607   9635.22038    -6.22376  1.30046  5342.45978  0.26351   58625.2589  52.04816  1.22063  18.61675  58648.30065 
    14.63251  1.75247  3.32378       1.79897         4441.48272  0.01528  0.01237     0.10078  14.29607     20.22934   8298.69945    -5.34224  1.04232    3824.295   0.0942  58626.14042  51.79727  1.09847  18.64525  58648.30065 
    14.63781  1.95386  6.53353       3.96672         2051.37152  0.00123  0.06386     0.02218   3.56264     17.87348   4174.56803    -9.38839  0.58335  8869.20308  0.00042  58622.09427  52.38551  0.06362  18.65611  58648.30065 
    14.36411  1.51217  2.88679       1.78448         4035.99437  0.01089  0.01821     0.11127   9.27188     20.74257   7240.01685    -5.61955  1.52101  4024.36635  0.30711  58625.86311  51.80197  0.71474  18.63924  58648.30065 
    14.70236  1.40725  3.17952       1.71521         4346.69259  0.00505  0.01982     0.38855  10.20473     16.30215   5841.96276    -5.90043  0.55901  4044.08317    1e-05  58625.58223   51.8153  0.33804  18.64681     58649.33 
    14.35698  1.57251  2.62815       1.56712         3708.51304  0.00294  0.04862     0.02512   4.41325     20.85893   4752.57376    -5.71749  1.35965  4992.46654  0.40148  58625.76517   51.9116  0.16148  18.63259  58648.30065 
    14.56388  1.73393  2.42976       1.47793         3974.67128  0.00242  0.06152      0.0121   4.23605     20.70191   4387.74448     -6.7144  1.02781  4907.53305  0.27967  58624.76826  51.89198  0.13138  18.62253     58649.33 
    14.57272  1.83548  2.19031       1.54662         4060.51516  0.00201  0.02134     0.01366  10.02132      20.8758   8180.02036    -5.71144  0.98153  4305.41474  0.41738  58625.77122  51.86798  0.13393   18.7043  58648.30065 
    14.55591  1.43529   1.5416       1.64034         4180.75621  0.05416  0.02453     0.12947   8.32177     20.68396   3933.09389    -4.78929  0.94861  4105.23534  0.26834  58626.69337  51.80878  3.46854  18.64969  58648.30065 
    14.80934  1.71424  3.73936       1.51234         4259.26129  0.00498  0.01279     0.01325  19.38544     18.23814   3923.06093    -7.04838  0.55775  4638.94546  0.00096  58624.43428  51.99084  0.37969  18.71074     58650.19 
    14.54452  1.66077  2.37695       1.66315         3692.42063  0.06466  0.02203     0.02799   7.06711     20.96048   6702.84019    -5.77827  0.72232  4096.44263  0.50723  58625.70439  51.79058  3.98842  18.67328  58648.30065 
    14.43194   1.5565  2.52459       1.72202         3985.61619   0.0037  0.01882     0.28546  10.42584     20.73395   3114.70801    -6.50255  1.11851  3935.85943  0.30107  58624.98011  51.79374  0.24929  18.67545     58649.33 
    14.45413  1.65529  3.49366       1.79393         4074.07324   0.0083  0.01249     0.08339  12.70255     20.56728   3794.36391    -5.79745  1.38887  3978.18863  0.20512  58625.68521  51.82108  0.58198  18.63448  58648.30065 
    14.57372  1.80589  3.33967       1.11955          4046.9037  0.00215  0.05267     0.01238   4.38544     20.64512   3065.08401    -6.96663  0.91506  5566.70183  0.24539  58624.51603  52.00544  0.11779  18.62941  58648.30065 
     14.4498  1.66027  3.81022       1.66856         4248.83654  0.00788  0.01754      0.4621   9.55755     20.53625   4604.68597    -6.13898  1.38183  4211.98722  0.19098  58625.34368  51.84444  0.52062  18.60656     58649.33 
     14.8486  2.11743  4.03513       1.80661         4046.01629  0.10248  0.03244     0.04245   5.80832     19.88657   8736.85679    -4.90888  0.86699  4341.95982  0.04279  58626.57378  51.82069  6.03006  18.66637     58649.33 
    14.49671   1.7378  2.82027       1.65366         4102.03211  0.00691  0.02296     0.01485   7.78471     20.76654   6857.45646    -5.69583  1.20058  4065.51034  0.32454  58625.78683  51.79374  0.43574  18.66376     58649.33 
    14.52585  1.62908  1.61821       1.62403         4085.28928  0.00388  0.01944       0.393   9.81999     21.01471   4722.93737    -4.47312  0.85119  4008.44062   0.5747  58627.00954  51.80399  0.25805  18.62459     58649.33 
    14.82304  1.73056  2.64621       1.60415         4360.96016  0.02285  0.02487       0.036   9.72307     19.37584   3670.65163    -5.12549  0.69112   4363.9027   0.0132  58626.35717  51.87685  1.51496  18.65666     58649.33 
    14.32849  1.27115  1.20713       1.55918         3994.91506  0.00154  0.02558     0.01233   8.16015     20.88584   6712.47865     -4.2257  1.37948  4385.34426  0.42714  58627.25696  51.86418  0.09834  18.58166     58649.33 
    14.69542  1.83731  3.19466       1.73438          4235.3233  0.00122  0.01582     0.11032  11.30773      20.7246   4449.70191    -4.99395  0.74391  4207.78719  0.29466  58626.48871  51.85928  0.08325  18.67663     58649.33 
    14.67574  1.60605  2.59126       1.61358         4245.33901   0.0266  0.03389     0.01456    6.1136     20.58668   5537.18421    -5.30516  0.68009  4229.55608  0.21449   58626.1775  51.80334  1.58508  18.64726  58647.36839 
    14.40396  1.79232  1.42337       2.14805         2581.95132  0.01091  0.02449       0.022  12.75752     21.11118   8052.39583    -6.12629  1.35109  6284.75553  0.71764  58625.35637  52.21868  0.76593  18.62524  58648.30065 
    14.68407  2.05901  4.41314       1.52504         4046.84017  0.00138  0.03907     0.02802   5.68275     20.44243   9048.90175    -7.05321  0.88231  4932.98943  0.15387  58624.42945   51.9292  0.08092   18.7084     58649.33 
     14.5486  1.35547  2.07028       1.69097         3989.88498  0.01216  0.01662     0.01963  10.03739     20.81714    4756.9449    -5.12707  0.60252  3943.91633  0.36464  58626.35559  51.79196  0.81171  18.62033  58648.30065 
    14.48122  1.64116  3.21109       1.59862         4279.83172  0.02158  0.02865     0.10304   6.61256     20.61587   8201.97916    -6.09656  1.20358  4271.14603   0.2294   58625.3861  51.82004  1.31054   18.6532     58649.33 
    14.51356  1.55262  4.10899       2.01223         4436.39543  0.04229  0.01481     0.02962    9.3576     18.67925   9636.50668    -5.07313  1.24157  3347.57272  0.00265  58626.40953  51.64292  2.77994  18.60581  58648.30065 
    14.43268  1.55394  0.80291       1.25425         3979.15905  0.04198  0.03484      0.0103   6.79557     21.05113   8238.16473    -5.21591  1.27738  4996.29916  0.62497  58626.26675  51.95906  2.56535  18.68587  58648.30065 
    14.49339  1.80886  3.51077       1.65896         4254.80441  0.00217  0.01708     0.11876   8.15878     20.62622   6224.18114    -5.69271  1.38765  3706.36367  0.23494  58625.78995  51.71805  0.13826  18.65099  58648.30065 
    14.47555  1.63088  4.26481       1.48683         4304.04467  0.00159   0.0253     0.20881   9.60981     20.05935   4713.68006    -7.84935  1.10347  5039.82757  0.06369  58623.63331  52.00082  0.10524  18.67941  58649.43979 
    14.60937  1.85324  3.44032       1.64966         4168.53541  0.02047  0.03498     0.11119   5.80665     20.32648   5976.35846    -6.25656  1.18982  4278.55378  0.11782   58625.2261  51.80788  1.20445  18.54153  58648.30065 
    14.67032  1.64285  4.20455       1.64999         4461.33479  0.00241  0.03557     0.04762   5.21712     19.72456   4431.99935    -6.62342  0.67802  4406.26756  0.02946  58624.85924  51.82185  0.13796  18.72529     58649.33 
    14.44577  1.42381  1.37374       1.74467         3931.28558  0.03329  0.01946     0.02809  12.86308     20.81708    4513.5418    -4.38189  1.27954  4564.65453   0.3646  58627.10077  51.94165  2.34185  18.72481  58648.30065 
    14.52443  1.49887  4.04235       1.62043         4278.50454  0.00558  0.03653     0.18126   6.18154     16.22971   5770.92508    -7.02123  0.89561  4730.37203    1e-05  58624.46143  51.90171  0.33346   18.6371  58648.30065 
    14.49183  1.58393  3.88774       1.90603         4198.48694  0.00761  0.03324     0.08955   6.01618     17.37035   3761.98789    -5.35708  1.46262  4265.05481  0.00013  58626.12558  51.80891  0.45141  18.66985  58647.36839 
     14.8287  2.04658  2.07148       1.77638         4367.14324  0.02356  0.02393     0.02618   9.15528     20.16579   4634.30342    -4.16611  1.06194  3824.87795  0.08138  58627.31655   51.7566  1.54113  18.65019  58648.30065 
     14.4543   1.3822  1.31009       1.76628         4033.43568  0.03364  0.01544     0.01451  13.93456     20.77724   5779.19676    -3.67135  1.43341  4409.73922  0.33263  58627.81131  51.91875   2.4052  18.64941  58649.43979 
    14.32735   1.5185  2.57597       1.49065            3688.97  0.00121  0.05459     0.01638   3.98478     20.86227   6440.06047    -6.29172   1.5505  5279.95914  0.40457  58625.19094  51.94838  0.06448  18.63928     58649.33 
     14.4735  1.42447  3.44989       1.79409         4278.91298  0.00121  0.01794     0.07368  11.35863     19.42579   3676.10836    -6.42027   1.0418  4041.47541  0.01481  58625.06239  51.82467  0.08272   18.7299     58649.33 
    14.41266  1.47989  1.98575       1.56092         4002.42241  0.03441  0.03923     0.03639   5.57414     20.86637   8071.36774    -6.03035  1.04278  4320.54418  0.40842  58625.45231  51.81198  2.00419  18.64187     58649.33 
    14.51717   1.8256   1.8931       1.28309         3862.17249  0.00986  0.01901     0.01688  14.93044     20.90241   4219.08327    -5.58359  1.44447  5812.77771  0.44375  58625.89907  52.16471  0.71464  18.64678  58648.30065 
    14.37696  1.33181  1.63765       1.67396         3946.99809  0.02617  0.02389      0.4872   7.59495     20.96611   4527.63096    -4.64272  0.90164  4158.92089  0.51385  58626.83994    51.811  1.64155  18.65288     58649.33 
    14.62218  1.73003   3.6426        1.3314         4262.93064  0.01749  0.02677     0.30759   8.85688     20.04372    3449.5466    -6.78367  0.92425  5027.68472  0.06144  58624.69899  51.99091  1.13612  18.63573  58647.36839 
