 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    14.07305  1.95821  8.94048       0.28039          4792.8672  0.03175  0.08424      0.3046  0.61716     16.94286   4245.94141    -2.17319  1.41681  5847.48843    5e-05  58462.33681   51.7315  0.83875  18.56476  58502.27431 
    14.00669   1.7033  8.10734       0.12364         5062.09326  0.06323  0.09966     0.47583  0.56825     17.76741   5895.29006    -2.61134  1.40134  6110.12106  0.00033  58461.89866  51.74958  1.59511  18.56297     58502.55 
    14.14273  1.99856  9.06264       0.86495         2516.57853   0.0062  0.08565     0.30403  0.72998     16.69483   7889.23874    -2.00041  1.02211   6152.2946    3e-05  58462.50959  51.81382  0.17877   18.5608  58502.63149 
    14.03444  1.80881  8.25368       0.28418         2166.80983  0.00182  0.03184     0.14265  1.96896     19.55725   3411.87573    -2.99359  1.29582   6688.1593  0.02004  58461.51641   52.0617  0.07842  18.59379  58503.46431 
    13.98961  1.64284  7.90456       0.03791          4400.9838  0.01344   0.0224      0.1161  2.63365      17.4561   3004.00573    -2.18556   1.3246  6776.60327  0.00016  58462.32444  52.11347  0.63722  18.59206  58502.27431 
    14.11153  1.71893  8.14057       0.47942         2365.31537  0.00512  0.04728     0.18604  1.27711      18.4806   5967.28935    -2.59199  0.90228  6307.91083  0.00168  58461.91801  51.94286  0.18907  18.53476  58500.62564 
    14.19571  1.69188  7.83118       0.14246         2600.84534   0.0028  0.01411     0.05466  4.10367     16.36375    9934.2626    -2.45333  0.73877  5827.78312    1e-05  58462.05667  52.03757  0.15081  18.57996  58502.63149 
    13.97682  1.68441  8.07519       0.17689         5907.57866  0.00774  0.09065     0.47619  0.58891      17.6605   6807.59481    -2.47066   1.5511  6010.24722  0.00025  58462.03934  51.74406  0.19932  18.53881  58500.62564 
    14.02719  1.77075  8.30129       0.09771         4680.11484  0.02109  0.09562     0.42289   0.6729     16.32982   3973.15822    -2.33385  1.21841  6975.83172    1e-05  58462.17615  51.90484  0.58364  18.62593  58503.46431 
    14.13236  1.67752  7.86066       0.02062         3463.85266  0.00765  0.01216     0.05821  4.92215     17.05515   4855.50775    -2.65775  0.78895  6536.75478    6e-05  58461.85225  52.15801  0.43211  18.54435  58502.27431 
    14.16253  2.15642  9.41229       0.05775         2914.69564    0.003  0.01071     0.04388  5.80013     17.58798   8800.72193    -2.42522  1.18901  6643.89043  0.00022  58462.08478  52.19002  0.17634  18.55969  58500.62564 
    14.19775  1.53993   7.3354       0.11598         2347.19557  0.00996   0.0356     0.18168  1.75487     19.50862   3539.57375    -2.62816  0.57693  6622.09618  0.01792  58461.88184  52.03602  0.41387  18.57394  58502.27431 
    13.98922  1.52616  7.46554       0.12707         3438.30678  0.02164  0.02204     0.10168  2.75486     17.20435   5780.53532     -2.1298  1.09513  6362.75238    9e-05   58462.3802  52.06466  1.03986  18.56308  58503.46431 
     14.1371  1.86187  8.56963       0.36309         3445.08151   0.0094  0.07915     0.40617  0.71237     17.16488   4395.04089     -1.9829  1.12062  6193.50062    8e-05   58462.5271  51.81427  0.26778  18.54168     58502.48 
    14.07487  1.65011  7.77509       0.08978         3800.44356  0.00222  0.04064     0.23788  1.46943     18.59898   4300.18253    -2.58032  0.95815  6789.95122  0.00221  58461.92968  52.03005  0.08665  18.58426  58503.46431 
    14.11682  1.77171  8.30482       0.70376          2533.2314  0.01896  0.05592       0.255   0.9646      17.1739   3452.17725    -2.25495  0.96732  5969.53265    8e-05  58462.25505  51.84442  0.62335  18.51631  58500.62564 
    14.05265  1.60152  7.69837       0.01336         3883.54454  0.01037  0.06876     0.35041  0.90724     17.54385   8469.12664    -2.04642  0.92523  6737.05727  0.00019  58462.46358  51.93761  0.33168  18.51846  58500.62564 
    14.02162  1.67818  7.96932        0.3962         3016.21808  0.00315  0.01858     0.12473  2.91191     16.37609   4741.69242    -1.85601  1.51988   6095.6802    1e-05  58462.65399   52.0346  0.15377   18.5878   58503.3903 
     14.0512  1.61603  7.66518       0.09302         5816.83644  0.00167  0.09274     0.41083  0.58192     19.27873   8552.12982     -3.2252  0.87944  6167.17042  0.01056   58461.2848  51.76353  0.04264  18.54309  58502.63149 
    14.02215  1.70231  8.04423       0.35179         3215.24367  0.00277  0.01647     0.07497  3.53093     18.56102   8235.44283    -2.67102  1.32433  5980.04931  0.00202  58461.83898  52.04206   0.1431  18.56757  58502.63149 
    14.30868   1.5393   7.4212       0.39526         2245.75597  0.00142  0.05444     0.23324  1.23367     17.93601     5094.282    -2.55709  0.43452  6771.70152  0.00048  58461.95291  51.99856   0.0516  18.55152  58502.27431 
    14.06261  1.68327   7.9246       0.02985          5662.6235  0.00235   0.0778     0.35068   0.7349     17.20654   6798.95568    -2.53297  1.06096  6066.08416    9e-05  58461.97703  51.80302  0.06804  18.56639     58502.48 
    14.00727  1.73741  8.00248        0.1354          4907.2122   0.0187  0.03351     0.15427  1.78943     19.90967   6974.69228    -2.39929  1.45289  6547.83694  0.04512  58462.11071  52.02916    0.782  18.53957  58500.62564 
