 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.34324  2.08904  2.24845       0.77843         3247.90096  0.36979  0.10721     0.01021    7.5686     18.42007   3937.14838    -9.25894  0.16292   9330.58213  0.00146  58883.00106  52.51251  23.17498  18.70695     58945.88 
    13.97136  1.58095  2.14666       3.28115         2719.26488  0.07764  0.02998     0.23291  53.72222     17.05519   5944.81098    -7.31229    0.478  11753.80703    6e-05  58884.94771  52.87509   7.06674  18.71987   58948.0724 
    13.55674  1.59951  1.61841       0.02483         5617.77837  0.01937  0.07046     0.01011  15.88913     20.28787   8124.14455    -7.79996  1.00946  11405.59988  0.10779  58884.46004  52.75554   1.42136  18.65822   58948.0724 
    13.77353  1.71011  1.89942       0.03786         5821.37942  0.10882  0.05879     0.43551  22.18717     19.86215   8976.47741    -7.35569  0.91786   11829.8199  0.04045  58884.90431  52.81493   8.51255  18.70009     58945.88 
    14.41082  1.87043  1.82552       0.11436         5883.02652  0.01322  0.05096     0.11339  24.04696     16.03548   6846.39248    -6.88744  0.25307   9619.76117    1e-05  58885.37256  52.64172   1.04985  18.72355   58948.0724 
    13.98896  1.59132  1.83211       0.51003         3326.62562  0.04359   0.1061     0.01042   8.50232     17.35473   7793.74789     -8.5465  0.33237   9110.91803  0.00013   58883.7135  52.50332   2.80515  18.76195     58945.88 
    14.17853  1.65408   1.7312       0.02323         3781.87869  0.05888  0.09565     0.01078  10.72879     18.11075   3602.58789    -9.50438  0.14692  12243.52538  0.00072  58882.75562  52.78214   3.98711  18.70795   58948.0724 
    14.23475  1.58245  1.88744        1.0355          2866.6466  0.02281   0.1273     0.01405   7.81878     17.84842   6985.31603    -8.45953  0.16679   10251.8336  0.00039  58883.80047  52.59755   1.43995  18.72259   58948.0724 
    13.58313  1.74183  1.95186       0.15466         5290.92877  0.48367  0.11532     0.01231   8.36387     18.60517   6556.40612    -8.09572  1.21991  10262.39211  0.00224  58884.16428  52.60509  31.01124  18.68376     58945.88 
    14.01621  1.53763   1.7326       0.23967         3563.25178  0.11084  0.10522     0.01084   8.84482     18.28028   3262.09792    -8.84757  0.23835  10384.81843  0.00106  58883.41243  52.62084   7.19624  18.66635     58945.87 
     13.4684   1.2436  1.46445       0.67254         2894.39182  0.17848  0.13872     0.01006   7.76339     16.97787    4820.1007    -9.21239   0.6594   9826.66695    5e-05  58883.04761  52.56005  11.25108  18.69206   58948.0724 
    13.81173  1.93943  2.09077        0.6713         2440.29832  0.15339  0.15366     0.01643   6.55333     17.10915   3700.16421    -7.41764   0.8309    9897.2929    7e-05  58884.84236  52.54905   9.29344  18.68617     58945.88 
    14.40207  1.72161  1.93749        1.0537         2180.58483  0.10276  0.13318     0.01409   9.52014     16.16571   4231.23035    -8.59776  0.12356   11852.2277    1e-05  58883.66224   52.7427   6.78111  18.72108   58948.0724 
    14.21754  1.61925  1.62844       0.14447          2801.8585  0.10329  0.11812     0.01256  11.45967     20.35817   5062.47356    -9.12372  0.17981  12175.64279  0.12674  58883.13628  52.78338   7.09296  18.71238  58948.31064 
    14.32016  1.77597  1.71003       0.07167         5252.47081   0.0183  0.06674     0.13012   20.0553     18.32697   9255.29054    -6.87638  0.28743   9681.59843  0.00118  58885.38362  52.63268   1.40515  18.70624   58948.0724 
    14.23603  1.68188  1.77241       0.00696         4946.24924  0.01314  0.07644     0.01003  13.95386     16.65908   6451.86314    -7.23986  0.24598  10592.01515    3e-05  58885.02014     52.68   0.93952  18.71802     58945.88 
    13.78438  1.53634  1.84685       0.49258         2499.91288  0.09466  0.11415     0.01882   9.64922     16.23226   5427.16631    -7.92503  0.59799  11066.02646    1e-05  58884.33497  52.68436   6.26521  18.78583   58948.0724 
    13.71194  1.72668  1.98321       1.25024         2078.21748  0.25162  0.14132     0.01836   7.28288     17.27011   7076.72021    -8.76422  0.74535  10252.48636   0.0001  58883.49578  52.59048  15.62931  18.72417     58945.87 
    13.72553  1.84878  2.45782        3.1893         2946.55633  0.03818  0.09731     0.28274  11.50831     16.06188   7256.10159    -8.00435  1.01731  10351.53643    1e-05  58884.25565  52.64279   2.62436  18.70368     58945.88 
