 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.09063  1.58527   7.90596       1.92516         2248.80532  0.00128  0.01644     0.15601  4.31185     17.14026   7700.10091   -11.39145  1.37191  5814.49191    8e-05  57343.82855  52.04132   0.06964  21.95829  57377.68195 
    14.25559  1.78909   9.43024       1.06353          2260.3172  0.08918  0.01031     0.06583  8.80531     18.26778   6273.70637   -12.59626   1.1566  5527.97614  0.00103  57342.62374  52.07274   5.78394  21.93495  57377.68195 
     14.3576  1.51397   8.42624       0.35542         2107.77846  0.11465  0.01023     0.30499  9.14504     16.04952   8903.57914   -12.77917    0.734  5695.72196    1e-05  57342.44083  52.10235   7.49866  21.93121  57377.68195 
    14.87183  2.08216    9.5443       2.53704         2500.33747  0.00147  0.01845     0.12242  4.15935     17.91719   6177.21517   -11.64497  0.20811  5861.00016  0.00046  57343.57503  52.04407   0.07914   21.9786  57377.68195 
    13.92668  1.74239   8.22369       4.10806         2483.64205  0.16901  0.02066      0.0769  3.01462     17.58849   7354.02291     -9.6192  1.48246  6304.69438  0.00022   57345.6008  52.06832   8.34227  21.95304  57377.68195 
    14.24657  1.85666   9.18832       4.30669         2834.80038  0.12577  0.01205     0.01041  4.97221     18.09828   9294.52248    -8.22552  0.56593  5906.08693   0.0007  57346.99448  52.07101   7.11817  21.93917  57377.68195 
    14.08642  1.97967   8.92819       4.62417         2191.58488  0.02541   0.0198      0.0115  2.81146      18.7788   6972.73039    -9.47738  1.56132  6347.52439  0.00334  57345.74262  52.06523   1.22866  21.95577  57377.68195 
    14.18941  1.60172   7.44459       0.66709         2446.73611  0.00211  0.02833     0.03185  2.84471     17.42021   5407.88133   -13.88612  0.82751  5453.55598  0.00015  57341.33388   51.9349   0.10227  21.94419  57380.32065 
    14.16752   1.2157   8.55803       4.52166          2484.5633  0.27155    0.024     0.01329   4.0805     18.65578   6947.14166    -8.79263  0.72151  5991.13747  0.00251  57346.42737  52.06092  14.59245  21.96515  57377.68195 
    14.05648  1.61028   7.80167       3.46451         2181.65148  0.01023  0.03845     0.01497  2.15047     16.14228   7194.61725   -12.31945  1.32807  5639.85887    1e-05  57342.90055  51.92626   0.45483  21.91608  57377.68195 
    14.18133    1.842  10.19887       4.06149         2024.69357  0.20713  0.01495      0.0701  5.65894     19.86609   4672.39974   -10.56312  1.40873  6356.68243  0.04081  57344.65688  52.14899  12.11033   21.9519  57377.68195 
    14.10592  1.65617   7.81807        0.2765         2726.72783  0.01421  0.03563     0.47894  1.77452     18.19705   3000.59292   -11.31891  1.39129  6394.34822  0.00087  57343.90109   52.0073   0.59253  21.96276  57377.68195 
    14.06194  1.65382   8.17424       4.49557         2440.85549   0.0013  0.02806     0.32523  2.66192     18.02462   3803.43265   -10.18753  1.16543  6224.23044  0.00059  57345.03247  52.04103   0.06197  21.92863  57380.32065 
     14.2357  1.97064   9.27581       1.61942          2053.9338  0.00292  0.02545     0.07379  2.56244     17.00565   9462.22817    -9.30124  1.42229    6730.495    6e-05  57345.91876  52.10389   0.13731  21.94891  57377.68195 
    14.22649  1.58454   8.80414       3.98757         2526.05848  0.27849  0.02499     0.01078   3.0928     17.31558   8042.25244    -9.65646   0.6032  5786.27666  0.00011  57345.56354  51.99703  13.84897  21.94087  57377.68195 
    14.50802  1.89741   8.63397       0.01937         5465.33037  0.07417  0.02198     0.14666  4.11175     16.75172   6268.82324   -15.07568  0.49967  5953.44055    3e-05  57340.14432  52.05633   3.99405  21.94133  57377.68195 
    14.03344  1.40427   7.43346       1.24274         2604.06722  0.02065  0.01006      0.0201  6.81553     18.62592   7243.15871   -10.36652  1.49974  5607.89046  0.00235  57344.85348  52.05966   1.26286  21.90604  57380.32065 
    14.09371  1.48364   6.94755       0.06531         2210.18621  0.00104  0.03545      0.4594  2.14411     18.60332   5660.79022   -13.96996  1.00893  5955.52087  0.00223  57341.25004  51.97315   0.04613  21.95109  57377.68195 
    14.06793  1.59393   8.28403       2.85682         2480.79523   0.0541  0.01222      0.0257  5.58515     19.07607   6295.03188    -8.80528  1.14458  6064.54009  0.00662  57346.41472  52.10671   3.15303  21.93581  57377.68195 
    14.10117   1.3592   7.35972       0.91425         2392.20764  0.08216  0.01378     0.02788  6.02869     16.70016   9952.13363   -12.94323  1.08063  5425.89422    3e-05  57342.27677  52.01822   4.87853  21.94337  57377.68195 
